Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
Z99127.3	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
RABGAP1L-IT1	0.0				
Z99127.2	0.0				
Z99127.1	0.3714510497667803	0.01876045843235317	0.8733807720330806	0.8653169653370543	
RNU6-307P	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
Z99127.4	5.391897976283335	0.21214462238514964	0.6167922713929842	0.6409836376734364	0.7255898912072704
CACYBP	792.8968028665054	-0.20314451130941333	0.08196375269750081	0.012760550302179433	0.02455235638135034
MRPS14	288.59090620867255	-0.226193796511373	0.12254303723934316	0.06220151948340979	0.10347738828598378
Z99297.1	0.0				
ENTR1P2	0.7218705623760471	-0.4231767827707572	0.9985655865295793	0.23286505669521057	
TNN	0.9530571079793007	0.5536290624176906	1.1043872713309728	0.10467060878949584	
KIAA0040	410.8076903936726	-0.42672804876054676	0.10448379272547077	3.8830501361186656e-05	0.00010172522833180335
AL008626.1	0.0				
RPS29P4	0.0				
Z94057.1	0.0				
TNR	0.0				
TNR-IT1	0.0				
LINC01657	0.0				
LINC02803	1.4943707663596586	0.03291516238073128	0.781133094283464	0.9343227243489576	0.9543722066675089
RPS29P5	0.6648473879365825	0.08814950596743125	0.8479354936860563	0.7716586579934301	
COP1	1377.7327292956002	0.7988204894265688	0.06718228234197848	9.196594479698358e-33	7.457997055154095e-32
SCARNA3	1.54677326277037	0.8847907390731096	1.2797531457349567	0.06865779333231257	0.1127499431949697
AL590723.1	10.385878537076305	1.397754334228712	0.6189916189122958	0.006251279841800252	0.01262064498400696
AL591043.2	1.8283011309303094	-0.3293236334203477	0.8218261663342394	0.442453802029654	0.5433668426226504
AL359265.3	0.0				
AL359265.2	0.0				
RNU2-12P	0.0				
AL359265.1	2.8380603411807113	0.33721453636436005	0.756791805183265	0.45828135582250623	0.5586559939864607
AL591043.1	0.0				
MORF4L1P7	0.0				
PAPPA2	3.67616665454196	1.5219426768720306	1.2207498195085014	0.030118473793440577	0.05381046989526704
PTP4A1P7	1.1039960512705005	0.5689089848073171	1.0407816665862273	0.1604616663176397	0.23473048198237975
AL031290.1	0.0				
ASTN1	0.0				
MIR488	0.0				
BRINP2	0.6651754325367585	0.25976235043392654	0.9016331114353556	0.420311017273377	
LINC01645	1.0416181718430466	-0.3415580173308443	0.9011998329400597	0.32307834708421906	0.42170108809460427
AL136114.1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
LINC01741	0.0				
SEC16B	4.292497173506887	-0.21397984592472613	0.6708949375670528	0.6394302133982488	0.7241932307896392
CRYZL2P-SEC16B	9.275717299616952	-0.9854026585484926	0.6460925352714898	0.04958345401730574	0.08440101428323292
CRYZL2P	618.3073717045828	-2.7163829038272875	0.10592511701529182	7.339237003127135e-146	2.964214474453737e-144
AL359075.1	3.959978386597184	-1.08097150977789	0.9953534457658205	0.07222506180259573	0.1178762979925731
RASAL2-AS1	21.019033451628843	-1.7300753485610534	0.48176860440360797	7.024079243961274e-05	0.00017952801749540278
RASAL2	1197.3827557689983	0.27798453272486195	0.0703585059170575	7.355761704323027e-05	0.00018766675903226119
AL160281.1	0.0				
AL365357.1	346.6326768293484	1.1276438171160812	0.2619675508278263	7.124043454208152e-06	1.9935355883098467e-05
CLEC20A	0.0				
AL035702.1	0.0				
AL513013.1	0.0				
TEX35	0.0				
C1orf220	8.762498369768895	-3.775830834845057	1.1115901993117614	0.0001780888978471078	0.0004376031067584609
RNA5SP69	0.0				
AL137796.1	0.0				
MIR4424	0.0				
AL449106.1	1.4537165077688365	-0.6135177035059891	1.0384345333277958	0.15232187814514495	0.22472386476186315
RALGPS2	1085.0092380772985	0.23029557758142688	0.07008746772384916	0.000981201642493149	0.002220985695865112
PTPN2P1	2.17706685119616	0.33357315326079434	0.7973512761217488	0.44530293460508036	0.5461257857798058
AL162255.1	0.0				
ANGPTL1	2.1541491994773385	-0.0471511789283977	0.7415586751435095	0.909961731731342	0.9367597444893142
FAM20B	995.7551536094281	-0.11394681015029616	0.07507984294768962	0.12738485809255556	0.19226526210106076
AL139132.1	0.4208586620756616	-0.24405668911787673	0.9243250494020749	0.4908308725577884	
TOR3A	233.73133158004563	-0.2800306748427115	0.12876650231361042	0.027888292453717066	0.050178109300112864
ABL2	1465.7382915498151	2.358067247550914	0.06878958014204643	4.944321587245759e-258	4.3254223368268106e-256
AL512326.5	0.0				
SETP10	0.0				
AL512326.2	0.0				
AL512326.1	0.0				
EIF4A1P11	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AL512326.3	0.0				
COX5BP8	0.0				
AL512326.4	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
SOAT1	346.9171508123433	0.6847656311976175	0.10891285050364034	2.3644884375284296e-10	8.762606970480727e-10
AXDND1	1.309298301931323	0.15812732649518998	0.8167749287061137	0.672745816232909	0.7524100253815713
MEF2AP1	0.0				
HNRNPA1P54	3.448124143374015	0.19133396217166188	0.7092223075030134	0.6701463264066562	0.7502433649746536
AL160286.3	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
NPHS2	0.0				
RNU5F-2P	0.0				
AL160286.1	0.3197476094669994	0.053311863808795684	0.8784707141728261	0.871926381535463	
AL160286.2	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
TDRD5	0.818660983139639	-0.2000296546831349	0.8727572188682681	0.5171700036979463	
AL359853.2	0.0				
FAM163A	0.0				
AL359853.1	0.0				
LINC02818	5.889202178463713	3.1646368128310853	1.0921429935131823	0.0005076485253625156	0.0011876407111681858
TOR1AIP2	1852.2394287358197	1.667662389896	0.059810337852753956	1.0131774261745483e-171	5.012352428441684e-170
AL353708.3	10.80862257949971	-0.508604382691296	0.5393918910696724	0.24446012014586374	0.33551259326821614
TOR1AIP1	943.524025976969	0.6414943426816517	0.07316781791995466	1.3457503968140297e-18	7.052919464452041e-18
RN7SL230P	0.0				
AL353708.2	0.0				
AL353708.1	0.6675072550064245	-0.13446455369505145	0.8618210196808213	0.6417319426699374	
CEP350	2598.2626616407015	1.1030829522705463	0.054852013531167275	2.9044095018673883e-90	6.38293991205735e-89
RPSAP16	0.8056440180399568	0.46648418369163436	1.0375752055003324	0.14972208477286728	
AL590632.1	0.9489244322899946	0.2746546902257868	0.8830177390056113	0.4267399293802797	
AL390718.1	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
QSOX1	5851.677173630971	2.114584462456984	0.04798885212965925	0.0	0.0
LHX4	78.50937610389295	-1.1186593460943905	0.23730928786821115	1.0516974741645423e-06	3.144959927361779e-06
ACBD6	644.7181896809906	-0.08909409053712077	0.08594861116916083	0.29474005901226735	0.39134018500439227
VDAC1P4	0.0				
MIR3121	0.0				
OVAAL	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AL358354.1	0.0				
XPR1	599.7406088975412	0.1465861821087369	0.08560157389587283	0.08571945652504812	0.13688289843854679
AL358434.1	0.0				
LINC02816	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
KIAA1614	9.987717596572363	-2.0113527873331294	0.7406259974740879	0.0011141959153315253	0.0025022748587156013
AL162431.1	1.8854643938141862	-0.004017115493347554	0.7752700813678095	0.9908178774238768	0.9940644468061549
KIAA1614-AS1	0.5448873664031454	-0.06221291899782609	0.8661613523956931	0.8284670040724832	
AL162431.2	0.9757214114955493	-0.10093370048961346	0.8237615586655562	0.7721739489680982	0.8327820141710299
AL162431.3	1.0489336877899471	0.06496784660035308	0.8109839689700622	0.8582899033586366	0.8984841299383245
STX6	759.2216586346645	0.4093990745037313	0.08460258034915887	1.145277800781664e-06	3.4144347908040715e-06
MR1	50.72433318788791	-1.6519469575202195	0.2976595837894539	7.058935364726124e-09	2.4200538280218567e-08
IER5	448.87016097981706	0.15189321009620005	0.10956449337696225	0.16266203183802197	0.23733205936384327
LINC01732	0.27377361673649364	-0.1458611596226469	0.905831851416236	0.7130836782202342	
AL358393.1	0.0				
LINC01699	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
CACNA1E	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AL590998.1	0.0				
RNA5SP70	0.0				
AL161734.2	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
AL161734.1	0.0				
RN7SKP229	0.0				
AL391477.1	0.0				
ZNF648	0.0				
AL355482.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
AL355482.2	0.3945073907784644	-0.20674592012779464	0.9171734439661912	0.5457538897821403	
LINC01344	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
AL390856.1	0.0				
YPEL5P1	0.0				
RNU6-152P	0.0				
AL513480.1	0.0				
EIF1P3	5.488409376847926	0.6705298539000022	0.7265639189336867	0.18129240457795828	0.26034499321380267
GLUL	2830.455676512203	-0.09842517582140813	0.05670811190145939	0.08075795242438914	0.13012471099643075
TEDDM1	1.1885899574240535	-0.7431611207444334	1.2510441624496065	0.08104094811459256	0.1305250072775404
LINC00272	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
RGSL1	0.9576847584398661	0.37980438131032535	0.929203842094692	0.2436406014207248	
AL139344.1	0.0				
TEDDM2P	0.0				
RNASEL	517.6346318671986	2.3193423470845445	0.10112968772934418	3.697264640672593e-117	1.146000304081527e-115
AL138776.1	0.0				
RGS16	248.82872959940613	-2.248076232139741	0.164168303228198	1.948972687969435e-43	2.0191963037956774e-42
LINC01686	2.979203715448878	-4.109137775028981	2.6022398621683442	0.0019065461193937382	0.004153704035886858
RGS8	0.47178834986690876	-0.04042745089929254	0.8625883787484927	0.9038308860636274	
LINC01688	0.0				
AL353778.1	0.0				
NPL	104.30038243320777	1.0789499472133177	0.19678954878624175	1.8484103028316525e-08	6.19637233933416e-08
AL355999.1	4.6644966259961205	-0.4853894190323474	0.7175252174367128	0.3160234998551173	0.41449843471590436
DHX9	5124.131912715919	0.19974614793619538	0.04585895904513202	1.2945702228574828e-05	3.543412914895488e-05
SHCBP1L	0.0				
HMGN1P4	0.9783812785653911	-0.3345071011562817	0.9004358541179421	0.34907836485054483	0.4493476645144668
AL450304.2	0.0				
RNA5SP71	0.0				
AL450304.1	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
KRT18P28	15.994632508769454	-0.31352634826464393	0.43975437520074456	0.41262062036199687	0.5140340429887934
RNU6-41P	0.0				
LAMC1	2282.70379914074	1.652991185296034	0.05725961463548161	8.257879119115156e-184	4.4233339262626755e-182
LAMC1-AS1	4.2674157861793045	1.070368414680674	0.9239160255683438	0.06635512122883007	0.10947097253552
LAMC2	1261.8252873736328	2.1821282673528835	0.07280770933074683	7.852047837015949e-198	4.657374342699146e-196
NMNAT2	1.2510810966096684	0.44182474995529036	0.9201539860517743	0.27656834785656864	0.371237300102733
AL354953.1	0.3986893333306722	-0.010144718165500836	0.8690575011941074	0.9840166294121633	
RPS3AP8	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AL449223.1	0.0				
SMG7-AS1	25.155533445610978	-0.046977387044464754	0.36396437476635707	0.8861766836531038	0.9187367329312296
SMG7	3053.323130246443	0.5991309776757079	0.053527197670722136	3.406608765256528e-29	2.495536417820317e-28
NCF2	25.6642322129225	3.6875722690901713	0.5251795990227335	4.797465348299404e-13	2.015967541946734e-12
AL137800.1	1.7622269793711132	1.1825756663678602	1.62248832022423	0.04800362089278523	0.0819581073158562
ARPC5	1969.0422473887959	0.41121666082172387	0.061351342388744935	1.8195418612482725e-11	7.10690906605126e-11
RGL1	17.028720082865185	0.17366598665355457	0.4126610794675611	0.6372242014143126	0.7223447046050376
APOBEC4	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AL157899.1	0.0				
AL590422.1	0.0				
COLGALT2	8.045138964275473	-2.3722844794760207	0.8630580652596943	0.0009602223867479488	0.002177195921038229
TSEN15	614.7909652041327	-1.8266387362906211	0.09417610909532441	2.0065458174578024e-84	4.0995775592388536e-83
AL158011.2	4.783074660491604	-0.1241225297881869	0.6268672823577935	0.7825410061608035	0.8408409976569206
AL158011.1	0.0				
AL445228.1	0.0				
AL445228.2	0.0				
RN7SL654P	0.0				
AL445228.3	1.2477221734288957	-0.04082703773262088	0.7971403564137524	0.9131854729228518	0.9391746378051825
C1orf21	974.4483410259195	-0.6240084873946563	0.07195836697655789	3.1758007708853988e-18	1.6421107682957864e-17
AL078645.1	0.4939576786118982	-0.2468064933895352	0.9274759018881219	0.45436433829246575	
AL078645.2	0.29835203323054366	0.04572889704971167	0.8788830438067494	0.8750345263232879	
AL713852.1	8.070113386298301	0.231253749448112	0.544675087854936	0.5976988248026145	0.6880733651243592
AL713852.2	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
EDEM3	1233.7513904629766	0.16040369949164993	0.06651713614982059	0.015637391548560826	0.02958270165377734
NIBAN1	2439.3423891499606	0.6974875468612991	0.18800235138129112	0.00014505639411712824	0.00035900467262762337
RNU7-13P	0.0				
LINC01633	2.2553989413788633	-1.2590305989830624	1.5337556054272268	0.04584001984568823	0.0787686310984077
RNA5SP72	0.0				
RNF2	778.9234223370446	0.26933394796101934	0.07862921494555818	0.0005860675532034082	0.0013616353364330844
FTH1P25	0.4963667663609588	0.14676946647256467	0.8830819962348524	0.620395212750436	
TRMT1L	168.2078762205136	-0.6906573788443748	0.16238382691555478	1.491070329017238e-05	4.0567569062046806e-05
SWT1	192.96240567019657	0.7845708346666642	0.14466100751750677	3.7945829194509525e-08	1.2491306085852052e-07
RPL22P24	3.673538516959142	0.2660098010863406	0.6880806885472904	0.5639325691404525	0.6575708320387539
RPL5P5	1.0167889760282152	0.07884068783229446	0.8288594510678101	0.8169435091834802	0.8669932567250256
AL356273.1	0.0				
AL356273.2	0.5211959621757901	-0.30447086048514627	0.9437649866635207	0.38063431135547765	
AL356273.3	0.0				
AL356273.5	0.0				
AL356273.4	11.61685520986554	2.0188881556916702	0.6381469533264945	0.0002549893151495009	0.0006163375189521433
AL356273.6	16.377879656525973	-2.6205525891385553	0.6093504018048955	2.80983256512763e-06	8.120559472023194e-06
IVNS1ABP	4670.193851423563	-0.1858195294693498	0.052320958018364755	0.0003718113502358583	0.0008827013383952302
AL078644.2	4.39592948364115	-0.989357208452796	0.9229951387495823	0.08608948899477468	0.13737697314202443
AL078644.1	0.8344298066209159	-0.03495810699302843	0.8385452082006953	0.9112340560047136	
RNU7-183P	0.0				
MCRIP2P2	0.0				
AL133383.4	4.136374616487074	-5.010341249269341	2.530658380114601	0.0002569676000061866	0.0006207881310310454
LINC01350	0.8621137980931655	-0.48820330250956634	1.0379960621547897	0.17790838597623576	
AL133383.2	0.0				
AL133383.1	0.0				
AL133383.3	4.295956222619964	-1.7474928183544403	1.1349700590650142	0.019902550226167073	0.03686356437705334
HMCN1	28.53769742181343	-1.606122067759071	0.40779645689018906	2.0168776162770273e-05	5.431235206751234e-05
AL133553.1	0.0				
AL133553.2	0.0				
PRG4	1.8759732820663597	0.43786982376592415	0.8800077031589102	0.3131065939238328	0.4112439397789231
TPR	5056.684799170695	0.19785703039241126	0.04645126795126379	2.1051276259998834e-05	5.662825804334009e-05
RNU6-1240P	0.0				
ODR4	963.3019064932025	0.6429203973708072	0.07139752060344015	1.6527343524231123e-19	8.918231711646315e-19
PDC-AS1	4.497827422584202	0.0924606842385516	0.6449307900073097	0.840190367909933	0.884379099581579
PDC	1.118599084747808	0.5758620420871676	1.045512404887302	0.15703457985482538	0.23056567589104673
AL096803.3	0.0				
AL096803.1	1.8132313635599633	0.10338085047350339	0.7621011784074458	0.8035743775467203	0.8569392500801802
AL096803.2	0.5475472334729873	-0.28183498139635943	0.9385607780583504	0.3927598783073363	
AL049198.1	0.0				
PTGS2	393.47902446738965	-2.3124295479051664	0.12188951351716579	5.083021561866283e-81	9.97152403019621e-80
PACERR	5.950303866427726	-1.0405500002622596	0.8314285330758181	0.06505398383496257	0.10758288925863674
PLA2G4A	445.2111061513165	-0.4824747740077911	0.10259910248417657	2.178927891743322e-06	6.360493193908811e-06
ERVMER61-1	0.3960294662608303	0.19531253586406416	0.9188102074675264	0.4737410055996634	
AL391813.1	0.0				
FDPSP1	2.5622549481582344	0.25095771086720436	0.7468820450662	0.5722453382796525	0.6650902731336429
AL357559.1	0.0				
SLC4A1APP2	0.0				
AL645474.1	0.0				
AL136372.2	0.8341017620207398	-0.19349900532631528	0.8700885602585083	0.5151446631804315	
AL136372.1	0.0				
RN7SKP156	0.0				
AL596211.1	0.0				
AL592447.1	0.0				
AL929288.1	0.0				
AL929288.2	0.0				
RPS3AP9	0.0				
AL691515.1	0.0				
AL691515.2	0.0				
LINC01035	0.0				
CLPTM1LP1	0.0				
GAPDHP75	0.0				
RNA5SP73	0.0				
LINC01701	0.0				
AL591504.1	0.0				
AL591504.2	0.0				
AL359976.1	0.19801473313041515	0.11215539910414433	0.9032132065583108	0.7117275189975927	
BRINP3	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
AL354771.1	0.0				
LINC01351	0.0				
AL391645.1	0.0				
LINC01720	0.0				
AL139135.1	0.0				
AL139135.2	0.0				
AL138927.1	0.0				
HNRNPA1P46	0.7157770757278297	0.2791480664502588	0.9073011863283942	0.38960624116941794	
AL713866.1	0.0				
AL713866.2	0.0				
LINC01680	0.0				
LINC02770	0.0				
AL359081.1	0.0				
RGS18	0.0				
AL390957.1	24.81933897499495	-1.0583075417905778	0.39767652842569984	0.0033440593171877803	0.007058850010139811
AL513175.1	2.127549571641371	-0.15029876220428892	0.7950725514219132	0.701739487573426	0.7773927203558737
AL513175.2	0.7876820613818765	-0.018613534005928047	0.8334793811642499	0.9543821119388408	
RGS21	0.4013492004005141	-0.1860801797558067	0.915106369423855	0.5599795887435771	
AL136987.1	1.6579703892721438	-1.4067494979470299	2.269534088695386	0.02777242268530344	0.049977567564419456
RGS1	0.0				
RGS13	0.34687263327273027	-0.15503673398526951	0.9086372977019725	0.6486700507065801	
RPS27AP5	51.84198743338895	0.885777963581375	0.30450144539724405	0.002021578462166494	0.004387444903809236
MIR4426	0.0				
AL035407.2	0.0				
AL035407.1	0.0				
RGS2	784.8567767210012	-2.152112009786565	0.09580533182066311	1.9416798575148396e-112	5.669404924171551e-111
RN7SKP126	0.0				
ZNF101P2	1.326839980215747	0.1412462299101844	0.8043559198771599	0.7124172322620796	0.7867597430713165
